source_id,target_id,relationship_type,weight,interaction_freq,src_revenue,src_debt_ratio,src_liquidity,src_legal_cases,src_credit_score,src_bankrupt,tgt_revenue,tgt_debt_ratio,tgt_liquidity,tgt_legal_cases,tgt_credit_score,tgt_bankrupt
E01929,E02422,co-investor,0.74,5,4707826,0.52,1.68,0,640,0,4375156,0.36,1.39,2,669,0
E01138,E02422,supplier,0.76,43,3114869,0.78,1.23,5,543,1,4375156,0.36,1.39,2,669,0
E00615,E02422,supplier,0.2,14,6494330,0.19,0.9,5,748,0,4375156,0.36,1.39,2,669,0
E00353,E02320,shared_director,0.18,6,5148412,0.45,1.28,0,673,0,7076755,0.11,1.69,4,581,1
E02428,E02566,co-investor,0.86,16,3586878,0.94,1.79,2,628,0,2143703,0.91,1.21,4,646,0
E02630,E02566,supplier,0.54,35,3259487,0.58,1.17,1,522,1,2143703,0.91,1.21,4,646,0
E01989,E02566,shared_director,0.48,36,2844256,0.53,0.61,2,804,0,2143703,0.91,1.21,4,646,0
E02428,E02740,parent_company,0.21,12,3586878,0.94,1.79,2,628,0,3841909,0.14,1.13,3,550,0
E01857,E02740,parent_company,0.8,5,1564411,0.74,0.63,0,833,0,3841909,0.14,1.13,3,550,0
E02648,E02740,co-investor,0.19,14,5304869,0.95,1.97,1,841,0,3841909,0.14,1.13,3,550,0
E00059,E02740,supplier,0.41,20,4986693,0.12,1.52,0,608,0,3841909,0.14,1.13,3,550,0
E01919,E00399,shared_director,0.38,42,5224209,0.42,2.0,5,770,0,3247362,0.15,1.79,2,648,0
E01613,E00399,parent_company,0.39,38,3608657,0.26,0.82,1,558,0,3247362,0.15,1.79,2,648,0
E00654,E00399,supplier,0.43,42,6402746,0.68,0.97,2,661,0,3247362,0.15,1.79,2,648,0
E02089,E00399,shared_director,0.13,47,6933520,0.95,0.78,1,605,0,3247362,0.15,1.79,2,648,0
E01919,E01807,supplier,0.76,8,5224209,0.42,2.0,5,770,0,6311202,0.38,1.18,3,640,0
E02006,E01807,parent_company,0.16,13,6248142,0.3,1.55,1,593,0,6311202,0.38,1.18,3,640,0
E00971,E01807,co-investor,0.35,3,3319437,0.39,1.17,1,770,0,6311202,0.38,1.18,3,640,0
E00589,E01970,parent_company,0.79,16,3793352,0.2,1.66,4,592,0,4626260,0.95,0.51,1,631,0
E01812,E01970,shared_director,0.13,17,6449447,0.44,1.24,4,794,0,4626260,0.95,0.51,1,631,0
E00142,E01970,co-investor,0.74,6,8140989,0.22,1.73,0,778,0,4626260,0.95,0.51,1,631,0
E00589,E02828,shared_director,0.29,44,3793352,0.2,1.66,4,592,0,6147374,0.32,1.9,3,683,0
E02027,E02828,supplier,0.83,49,3739375,0.24,0.78,4,713,0,6147374,0.32,1.9,3,683,0
E00589,E00827,parent_company,0.58,35,3793352,0.2,1.66,4,592,0,6491602,0.62,1.43,0,722,0
E02269,E00827,shared_director,0.47,37,4910513,0.24,1.33,0,633,0,6491602,0.62,1.43,0,722,0
E01786,E00827,shared_director,0.67,5,8403042,0.86,0.6,1,682,0,6491602,0.62,1.43,0,722,0
E00504,E00827,shared_director,0.97,50,5905069,0.21,1.73,2,709,0,6491602,0.62,1.43,0,722,0
E02053,E00827,parent_company,0.23,44,7089027,0.18,0.66,2,848,0,6491602,0.62,1.43,0,722,0
E02005,E00827,shared_director,0.87,3,6502261,0.12,0.78,2,602,0,6491602,0.62,1.43,0,722,0
E00589,E02230,parent_company,0.32,28,3793352,0.2,1.66,4,592,0,5581705,0.84,1.92,0,511,1
E01656,E02230,supplier,0.77,5,2348980,0.66,1.0,2,802,0,5581705,0.84,1.92,0,511,1
E00175,E02230,supplier,0.57,47,1884095,0.85,0.77,0,737,0,5581705,0.84,1.92,0,511,1
E00507,E02230,supplier,0.65,13,798162,0.64,1.01,4,773,0,5581705,0.84,1.92,0,511,1
E00386,E02230,supplier,0.68,20,4008267,0.43,0.66,2,609,0,5581705,0.84,1.92,0,511,1
E00019,E02230,shared_director,0.84,1,1735563,0.52,1.56,2,712,0,5581705,0.84,1.92,0,511,1
E00589,E02225,shared_director,0.57,32,3793352,0.2,1.66,4,592,0,806648,0.49,0.74,1,841,0
E02527,E02225,co-investor,0.2,18,4516500,0.77,0.88,2,512,1,806648,0.49,0.74,1,841,0
E01857,E01997,supplier,0.16,8,1564411,0.74,0.63,0,833,0,7578793,0.74,1.1,1,621,0
E00734,E01997,shared_director,0.37,43,2435002,0.62,1.94,0,715,0,7578793,0.74,1.1,1,621,0
E00159,E01997,supplier,0.53,35,9162629,0.75,1.51,0,668,0,7578793,0.74,1.1,1,621,0
E01857,E00178,supplier,0.77,35,1564411,0.74,0.63,0,833,0,6065190,0.43,0.98,1,749,0
E01428,E02476,parent_company,0.56,26,5670074,0.2,1.22,1,567,0,4053469,0.69,0.72,0,786,0
E01381,E02476,shared_director,0.4,44,3211300,0.85,1.65,1,643,0,4053469,0.69,0.72,0,786,0
E01899,E02476,shared_director,0.36,5,2708923,0.47,1.91,1,634,0,4053469,0.69,0.72,0,786,0
E00446,E02476,shared_director,0.26,14,9003474,0.79,1.91,3,623,0,4053469,0.69,0.72,0,786,0
E01428,E00705,shared_director,0.87,22,5670074,0.2,1.22,1,567,0,6136882,0.16,1.41,0,771,0
E00821,E00705,co-investor,0.38,12,6283374,0.97,1.39,2,516,0,6136882,0.16,1.41,0,771,0
E01832,E00705,shared_director,0.27,49,4826488,0.17,1.66,2,805,0,6136882,0.16,1.41,0,771,0
E01428,E02130,parent_company,0.95,48,5670074,0.2,1.22,1,567,0,5999532,0.54,0.66,0,782,0
E00664,E02130,supplier,0.25,29,8453667,0.27,1.79,2,810,0,5999532,0.54,0.66,0,782,0
E01582,E02130,shared_director,0.95,40,4833932,0.38,1.25,1,745,0,5999532,0.54,0.66,0,782,0
E01573,E01984,shared_director,0.37,9,5007606,0.81,1.9,2,805,0,3880515,0.57,0.74,1,674,0
E00375,E01984,shared_director,0.82,40,3518335,0.23,0.68,0,641,0,3880515,0.57,0.74,1,674,0
E01573,E02498,parent_company,0.98,37,5007606,0.81,1.9,2,805,0,7522636,0.95,1.3,0,699,0
E01007,E02498,shared_director,0.85,6,4834704,0.67,1.79,0,599,0,7522636,0.95,1.3,0,699,0
E02484,E02498,supplier,0.2,22,3615695,0.77,0.99,1,822,0,7522636,0.95,1.3,0,699,0
E02421,E02722,parent_company,0.36,24,2705356,0.29,1.05,0,597,0,5477658,0.23,1.79,1,521,0
E02329,E02722,parent_company,0.67,44,2809198,0.57,0.9,2,717,0,5477658,0.23,1.79,1,521,0
E02443,E01175,shared_director,0.22,38,2861426,0.53,0.76,1,843,0,1379935,0.85,1.57,1,507,1
E02443,E01889,co-investor,0.85,29,2861426,0.53,0.76,1,843,0,2984372,0.58,0.65,1,631,0
E00059,E01889,supplier,0.29,9,4986693,0.12,1.52,0,608,0,2984372,0.58,0.65,1,631,0
E02150,E01889,shared_director,0.4,18,5423757,0.55,1.58,1,619,0,2984372,0.58,0.65,1,631,0
E00138,E01889,co-investor,0.49,46,6435183,0.21,1.25,3,521,0,2984372,0.58,0.65,1,631,0
E00252,E00579,co-investor,0.58,13,2652859,0.31,0.61,0,827,1,4932626,0.77,1.05,3,793,0
E01122,E00579,shared_director,0.25,24,2366502,0.48,1.08,0,591,0,4932626,0.77,1.05,3,793,0
E00912,E00579,co-investor,0.52,29,6912880,0.41,1.19,0,613,0,4932626,0.77,1.05,3,793,0
E02606,E00228,shared_director,0.37,30,8655361,0.31,1.82,3,555,0,6587315,0.41,1.63,1,783,0
E00530,E00228,shared_director,0.38,5,8262251,0.96,1.5,1,672,0,6587315,0.41,1.63,1,783,0
E02751,E00228,supplier,0.51,34,870085,0.58,1.14,0,503,0,6587315,0.41,1.63,1,783,0
E02606,E02742,parent_company,0.25,23,8655361,0.31,1.82,3,555,0,2643119,0.4,1.25,2,664,0
E00515,E02742,co-investor,0.29,42,7146174,0.86,1.46,1,562,0,2643119,0.4,1.25,2,664,0
E00744,E02742,shared_director,0.31,47,3744143,0.72,1.72,2,505,0,2643119,0.4,1.25,2,664,0
E00856,E02742,co-investor,0.86,22,5060623,0.5,1.81,3,783,0,2643119,0.4,1.25,2,664,0
E01576,E00343,shared_director,0.57,50,5449251,0.2,1.59,0,517,0,4555174,0.18,1.58,2,532,0
E01975,E00343,parent_company,0.77,5,4819750,0.16,0.94,3,703,1,4555174,0.18,1.58,2,532,0
E00125,E00343,co-investor,0.25,48,6943645,0.89,1.11,1,683,0,4555174,0.18,1.58,2,532,0
E01225,E00343,shared_director,0.72,22,2244598,0.37,1.12,0,803,0,4555174,0.18,1.58,2,532,0
E00515,E00964,co-investor,0.88,14,7146174,0.86,1.46,1,562,0,3853124,0.43,1.41,2,636,0
E00291,E00964,shared_director,0.63,21,6004833,0.36,1.88,2,522,0,3853124,0.43,1.41,2,636,0
E01713,E00964,co-investor,0.7,14,7174928,0.95,1.43,2,823,0,3853124,0.43,1.41,2,636,0
E00343,E00964,co-investor,0.72,49,4555174,0.18,1.58,2,532,0,3853124,0.43,1.41,2,636,0
E00730,E00964,co-investor,0.43,33,5586538,0.25,1.57,1,760,0,3853124,0.43,1.41,2,636,0
E02476,E02257,parent_company,0.84,15,4053469,0.69,0.72,0,786,0,4716396,0.47,1.73,1,571,0
E00171,E02257,co-investor,1.0,38,5359690,0.85,0.52,2,662,0,4716396,0.47,1.73,1,571,0
E00872,E02257,parent_company,0.84,28,6800457,0.56,0.54,1,598,0,4716396,0.47,1.73,1,571,0
E02476,E02657,supplier,0.4,40,4053469,0.69,0.72,0,786,0,7330064,0.66,1.25,0,682,0
E02501,E02657,parent_company,0.1,19,7992204,0.18,2.0,3,811,0,7330064,0.66,1.25,0,682,0
E02361,E01504,supplier,0.98,37,2581931,0.8,0.82,1,671,0,3477184,0.55,1.09,5,570,0
E01817,E01504,shared_director,0.58,1,4345763,0.83,1.56,1,757,1,3477184,0.55,1.09,5,570,0
E02361,E00870,supplier,0.31,18,2581931,0.8,0.82,1,671,0,6247097,0.59,1.43,0,654,0
E02399,E00870,supplier,0.57,37,671380,0.91,1.69,1,510,1,6247097,0.59,1.43,0,654,0
E00918,E00870,shared_director,0.18,42,3701468,0.72,1.95,3,628,0,6247097,0.59,1.43,0,654,0
E02459,E00870,parent_company,0.95,33,7740819,0.53,1.51,0,774,0,6247097,0.59,1.43,0,654,0
E01354,E00870,supplier,0.22,38,7091793,0.29,0.71,3,644,0,6247097,0.59,1.43,0,654,0
E01145,E01905,supplier,0.57,40,6777325,0.86,1.08,0,611,0,2198652,0.4,1.65,3,753,0
E00972,E01905,shared_director,0.23,39,3154339,0.34,1.79,2,537,0,2198652,0.4,1.65,3,753,0
E00780,E01905,shared_director,0.32,38,447252,0.37,0.69,1,526,0,2198652,0.4,1.65,3,753,0
E01145,E00722,shared_director,0.9,33,6777325,0.86,1.08,0,611,0,5127913,0.45,0.98,2,599,0
E00363,E00112,shared_director,0.24,30,5919858,0.27,1.37,1,766,0,3125288,0.78,1.11,1,649,1
E02558,E00112,co-investor,0.54,9,3280999,0.89,1.81,1,748,0,3125288,0.78,1.11,1,649,1
E00744,E00112,supplier,0.37,7,3744143,0.72,1.72,2,505,0,3125288,0.78,1.11,1,649,1
E02470,E00112,supplier,0.24,18,7509623,0.96,1.58,1,842,1,3125288,0.78,1.11,1,649,1
E00363,E01211,parent_company,0.33,27,5919858,0.27,1.37,1,766,0,5960292,0.33,1.19,2,561,0
E00696,E01211,parent_company,0.16,37,2737093,0.94,0.68,3,541,1,5960292,0.33,1.19,2,561,0
E01971,E01211,supplier,0.3,49,4522174,0.34,1.19,2,728,0,5960292,0.33,1.19,2,561,0
E01989,E01211,parent_company,0.64,9,2844256,0.53,0.61,2,804,0,5960292,0.33,1.19,2,561,0
E00629,E01211,co-investor,0.49,48,7449168,0.93,1.1,3,740,0,5960292,0.33,1.19,2,561,0
E02740,E00478,co-investor,0.82,48,3841909,0.14,1.13,3,550,0,5508347,0.53,0.57,4,784,0
E02261,E00478,shared_director,0.68,7,6658259,0.18,0.95,3,811,0,5508347,0.53,0.57,4,784,0
E01855,E00478,parent_company,0.2,41,5307663,0.98,1.91,2,660,0,5508347,0.53,0.57,4,784,0
E02192,E02843,shared_director,0.11,19,4950685,0.72,1.58,3,609,0,2567348,0.31,1.18,1,766,0
E00995,E02843,shared_director,0.86,47,3383160,0.7,0.88,2,773,0,2567348,0.31,1.18,1,766,0
E01185,E00687,supplier,0.73,39,2971162,0.25,1.87,0,694,0,2858811,0.92,1.5,2,720,1
E00216,E00687,shared_director,0.46,20,6171006,0.84,1.16,0,585,1,2858811,0.92,1.5,2,720,1
E01594,E00687,parent_company,0.46,38,5082758,0.78,0.91,2,791,1,2858811,0.92,1.5,2,720,1
E02558,E02607,parent_company,0.21,4,3280999,0.89,1.81,1,748,0,6835935,0.9,1.84,1,841,0
E01719,E02607,co-investor,0.14,19,2401766,0.21,1.12,3,594,1,6835935,0.9,1.84,1,841,0
E00774,E02607,supplier,0.66,9,4919822,0.36,0.79,0,812,0,6835935,0.9,1.84,1,841,0
E02044,E02607,shared_director,1.0,45,4894343,0.7,1.2,1,559,0,6835935,0.9,1.84,1,841,0
E02474,E00885,supplier,0.59,25,4573215,0.86,0.53,0,659,0,3970716,0.41,0.91,1,785,0
E00136,E00883,supplier,0.86,38,6103727,0.68,0.67,1,844,0,6439674,0.81,1.26,1,644,1
E00066,E00883,shared_director,0.8,49,6033338,0.94,1.01,1,846,0,6439674,0.81,1.26,1,644,1
E01188,E00883,co-investor,0.91,33,5060323,0.31,0.85,2,795,0,6439674,0.81,1.26,1,644,1
E00136,E01891,co-investor,0.8,3,6103727,0.68,0.67,1,844,0,5199211,0.32,1.05,1,796,0
E02084,E01891,parent_company,0.96,31,6383762,0.93,1.32,3,801,0,5199211,0.32,1.05,1,796,0
E00836,E01891,co-investor,0.87,23,1104232,0.5,1.64,1,738,0,5199211,0.32,1.05,1,796,0
E00136,E00385,supplier,0.17,40,6103727,0.68,0.67,1,844,0,9944558,0.73,0.58,2,720,0
E01414,E01001,supplier,0.65,11,3473137,0.5,1.36,0,599,0,7035002,0.35,1.98,1,741,0
E02684,E01001,co-investor,0.22,26,5182376,0.99,0.89,2,689,1,7035002,0.35,1.98,1,741,0
E01033,E01001,parent_company,0.66,34,4877913,0.13,0.99,0,724,0,7035002,0.35,1.98,1,741,0
E02679,E01001,co-investor,0.83,36,4434226,0.9,0.83,0,772,1,7035002,0.35,1.98,1,741,0
E01734,E01001,shared_director,0.9,14,2997125,0.21,1.86,0,728,0,7035002,0.35,1.98,1,741,0
E01414,E01004,parent_company,0.9,3,3473137,0.5,1.36,0,599,0,5304631,0.62,0.8,1,783,0
E02573,E01004,shared_director,0.87,24,5963567,0.64,0.83,3,795,0,5304631,0.62,0.8,1,783,0
E01655,E01004,supplier,0.21,26,5818056,0.54,1.2,2,738,0,5304631,0.62,0.8,1,783,0
E01999,E01004,co-investor,0.75,27,4582091,0.37,1.67,3,575,1,5304631,0.62,0.8,1,783,0
E01180,E01004,shared_director,0.11,48,5460019,0.68,1.53,1,793,0,5304631,0.62,0.8,1,783,0
E02689,E01004,supplier,0.3,23,7411912,0.47,0.76,6,520,0,5304631,0.62,0.8,1,783,0
E00216,E00451,shared_director,0.32,49,6171006,0.84,1.16,0,585,1,6600996,0.43,1.08,2,664,0
E02111,E00451,shared_director,0.78,39,6116583,0.83,1.66,2,828,1,6600996,0.43,1.08,2,664,0
E02172,E02798,supplier,0.19,35,3477627,0.9,0.86,1,665,0,6797296,0.75,0.53,3,762,0
E01993,E02798,parent_company,0.46,15,4626456,0.54,1.28,0,634,0,6797296,0.75,0.53,3,762,0
E01346,E02798,supplier,0.3,26,5560242,0.64,1.33,0,613,0,6797296,0.75,0.53,3,762,0
E00056,E02798,parent_company,0.4,48,4478529,0.7,1.16,2,646,0,6797296,0.75,0.53,3,762,0
E02306,E02798,parent_company,0.28,45,5275689,0.19,1.2,0,622,0,6797296,0.75,0.53,3,762,0
E02172,E02002,supplier,0.57,38,3477627,0.9,0.86,1,665,0,8026018,0.97,1.15,0,832,1
E01117,E01677,supplier,0.47,27,7751732,0.51,1.49,5,535,0,3536973,0.23,1.57,1,605,0
E01992,E01677,parent_company,0.36,3,2058182,0.28,1.29,1,590,0,3536973,0.23,1.57,1,605,0
E01694,E01677,shared_director,0.96,34,5457153,0.81,1.83,0,523,0,3536973,0.23,1.57,1,605,0
E00806,E01677,supplier,0.11,30,2344163,0.49,1.7,5,781,0,3536973,0.23,1.57,1,605,0
E01117,E02497,parent_company,0.38,34,7751732,0.51,1.49,5,535,0,503714,0.13,1.42,3,647,0
E01067,E02497,parent_company,0.69,43,5383041,0.68,1.91,1,630,0,503714,0.13,1.42,3,647,0
E02367,E02497,shared_director,0.28,23,6704357,0.67,0.9,3,776,0,503714,0.13,1.42,3,647,0
E01046,E02681,shared_director,0.51,44,7736843,0.58,1.17,0,641,0,4936975,0.77,1.27,1,551,1
E01046,E01397,shared_director,0.79,30,7736843,0.58,1.17,0,641,0,1719466,0.51,0.61,1,831,0
E00568,E01397,parent_company,0.46,1,1934408,0.94,0.68,1,535,0,1719466,0.51,0.61,1,831,0
E00081,E01397,co-investor,0.25,4,843246,0.78,0.99,5,625,1,1719466,0.51,0.61,1,831,0
E02715,E01397,shared_director,0.6,45,6314729,0.47,1.2,1,531,0,1719466,0.51,0.61,1,831,0
E00662,E01397,shared_director,0.74,48,8893085,0.71,0.58,2,678,0,1719466,0.51,0.61,1,831,0
E02309,E01397,shared_director,0.69,32,6010808,0.2,1.41,1,630,0,1719466,0.51,0.61,1,831,0
E00294,E01397,parent_company,0.93,9,8063377,0.89,1.33,3,754,0,1719466,0.51,0.61,1,831,0
E02828,E00737,co-investor,0.59,44,6147374,0.32,1.9,3,683,0,3622666,0.64,1.22,1,698,0
E00812,E00737,shared_director,0.11,8,3584294,0.49,1.44,0,512,0,3622666,0.64,1.22,1,698,0
E02828,E00857,shared_director,0.59,21,6147374,0.32,1.9,3,683,0,4811256,0.72,0.99,2,515,0
E00123,E00857,shared_director,0.48,26,1493061,0.39,1.56,1,759,0,4811256,0.72,0.99,2,515,0
E00377,E00818,parent_company,0.83,25,1817190,0.83,0.97,0,663,1,3995075,0.4,1.0,2,539,0
E00499,E02901,supplier,0.18,39,4620011,0.62,0.89,1,729,0,7402029,0.58,0.85,1,731,1
E01197,E02901,shared_director,0.79,32,4788939,0.68,1.77,0,502,0,7402029,0.58,0.85,1,731,1
E00533,E00897,co-investor,0.45,29,7010285,0.57,0.56,1,555,1,1602301,0.88,1.16,0,651,0
E01192,E00897,supplier,0.53,23,5286678,0.23,0.52,4,606,0,1602301,0.88,1.16,0,651,0
E00533,E00347,supplier,0.98,8,7010285,0.57,0.56,1,555,1,2545480,0.35,0.99,1,829,0
E00533,E00692,supplier,0.32,5,7010285,0.57,0.56,1,555,1,6416178,0.78,0.76,1,819,0
E01605,E00692,parent_company,0.26,23,5464311,0.87,1.57,1,777,1,6416178,0.78,0.76,1,819,0
E02604,E00692,co-investor,0.99,33,6834630,0.85,0.51,1,581,0,6416178,0.78,0.76,1,819,0
E00531,E00692,shared_director,0.22,8,3456743,0.75,1.75,2,528,1,6416178,0.78,0.76,1,819,0
E02735,E02672,shared_director,0.64,30,6532392,0.2,1.42,2,582,0,10531959,0.74,0.86,3,788,0
E01426,E02672,supplier,0.37,50,7406225,0.36,0.54,4,738,0,10531959,0.74,0.86,3,788,0
E01136,E00256,shared_director,0.45,4,4873107,0.59,1.48,0,716,0,4246894,0.45,1.42,2,779,0
E01558,E00256,co-investor,0.81,31,4260828,0.56,0.52,0,793,0,4246894,0.45,1.42,2,779,0
E00669,E00256,parent_company,0.19,29,3170081,0.14,1.86,3,558,1,4246894,0.45,1.42,2,779,0
E01136,E00452,supplier,0.51,38,4873107,0.59,1.48,0,716,0,5358549,0.81,1.47,2,707,0
E02185,E00452,co-investor,0.2,20,5472835,0.33,0.87,2,572,0,5358549,0.81,1.47,2,707,0
E01884,E00452,co-investor,1.0,16,2922280,0.77,0.9,1,817,0,5358549,0.81,1.47,2,707,0
E01058,E01085,parent_company,0.5,32,5966850,0.33,1.58,0,683,0,8615752,0.98,1.48,0,540,1
E01058,E01651,shared_director,0.77,46,5966850,0.33,1.58,0,683,0,7822101,0.89,1.64,0,787,1
E00516,E01651,supplier,0.52,49,4672078,0.26,1.85,1,827,0,7822101,0.89,1.64,0,787,1
E00822,E02500,shared_director,0.26,32,7449254,0.56,1.87,2,636,0,4323012,0.32,1.17,3,569,0
E01545,E02500,parent_company,0.63,48,3609912,0.89,1.39,3,589,0,4323012,0.32,1.17,3,569,0
E00822,E00929,co-investor,0.99,41,7449254,0.56,1.87,2,636,0,5379695,0.38,0.98,2,642,0
E02530,E00929,supplier,0.61,32,5139858,0.96,1.61,1,533,1,5379695,0.38,0.98,2,642,0
E02819,E00929,co-investor,0.21,9,4413188,0.57,1.95,2,590,0,5379695,0.38,0.98,2,642,0
E02929,E00929,shared_director,0.2,27,7409348,0.72,0.61,0,505,0,5379695,0.38,0.98,2,642,0
E00530,E00929,shared_director,0.48,33,8262251,0.96,1.5,1,672,0,5379695,0.38,0.98,2,642,0
E00822,E00333,shared_director,0.39,23,7449254,0.56,1.87,2,636,0,6464247,0.24,0.79,3,780,0
E01886,E00333,parent_company,0.38,44,5329820,0.97,1.56,0,730,0,6464247,0.24,0.79,3,780,0
E00436,E02294,shared_director,0.43,2,6128554,0.77,0.51,0,798,0,4025683,0.94,1.66,3,536,1
E00436,E01370,co-investor,0.57,1,6128554,0.77,0.51,0,798,0,7007133,0.11,0.71,4,776,0
E01912,E01370,shared_director,0.37,8,8181809,0.15,0.97,1,789,1,7007133,0.11,0.71,4,776,0
E01490,E01370,co-investor,0.2,43,5965048,0.96,1.27,4,569,0,7007133,0.11,0.71,4,776,0
E01600,E00712,shared_director,0.91,34,2513352,0.4,1.35,1,825,0,7626137,0.98,1.31,2,794,0
E00512,E00712,co-investor,0.46,45,6288536,0.88,1.04,1,534,0,7626137,0.98,1.31,2,794,0
E02354,E00016,shared_director,0.53,26,1230427,0.47,1.05,3,590,0,6947114,0.63,0.7,1,602,0
E00354,E00016,supplier,0.41,15,4541194,0.95,1.18,1,566,0,6947114,0.63,0.7,1,602,0
E01876,E00016,co-investor,0.92,15,4966928,0.55,1.77,2,736,0,6947114,0.63,0.7,1,602,0
E02354,E00012,parent_company,0.75,45,1230427,0.47,1.05,3,590,0,4110724,0.55,0.92,3,515,0
E02573,E00012,shared_director,0.65,27,5963567,0.64,0.83,3,795,0,4110724,0.55,0.92,3,515,0
E01798,E00012,parent_company,0.61,29,5371385,0.23,1.85,3,579,0,4110724,0.55,0.92,3,515,0
E00610,E00012,supplier,0.31,43,2407248,0.61,0.91,0,720,0,4110724,0.55,0.92,3,515,0
E02354,E02632,co-investor,0.8,40,1230427,0.47,1.05,3,590,0,5154289,0.47,1.29,0,616,0
E00246,E02632,supplier,0.64,12,3802151,0.44,1.82,0,500,0,5154289,0.47,1.29,0,616,0
E01247,E02632,parent_company,1.0,15,7352350,0.51,0.82,1,802,0,5154289,0.47,1.29,0,616,0
E00288,E02213,parent_company,0.1,45,5843369,0.16,0.61,3,663,0,4453755,0.84,0.53,1,661,0
E02366,E02213,parent_company,0.39,20,6430324,0.92,0.52,4,671,0,4453755,0.84,0.53,1,661,0
E01975,E00497,co-investor,0.4,20,4819750,0.16,0.94,3,703,1,4738168,0.79,0.62,5,773,0
E01975,E02414,co-investor,0.7,29,4819750,0.16,0.94,3,703,1,527341,0.31,1.79,2,514,0
E02568,E02414,supplier,0.78,8,2708198,0.95,0.69,3,837,0,527341,0.31,1.79,2,514,0
E00155,E02414,supplier,0.57,39,7682623,0.33,1.09,3,504,0,527341,0.31,1.79,2,514,0
E01975,E02151,supplier,0.44,35,4819750,0.16,0.94,3,703,1,3208887,0.91,1.61,1,718,0
E01712,E02151,shared_director,0.69,47,4851578,0.18,1.22,2,712,0,3208887,0.91,1.61,1,718,0
E01089,E02151,shared_director,0.68,13,4669201,0.43,0.88,0,512,0,3208887,0.91,1.61,1,718,0
E02851,E01598,supplier,0.67,23,247134,0.54,1.75,3,510,0,6144185,0.48,1.28,0,565,0
E01371,E01598,parent_company,0.57,35,9666488,0.48,1.26,1,812,0,6144185,0.48,1.28,0,565,0
E02555,E01598,supplier,0.11,21,8396185,0.12,1.4,3,525,0,6144185,0.48,1.28,0,565,0
E02053,E01598,parent_company,0.14,43,7089027,0.18,0.66,2,848,0,6144185,0.48,1.28,0,565,0
E02851,E00771,supplier,0.29,42,247134,0.54,1.75,3,510,0,1079683,0.15,0.93,1,725,0
E01714,E00771,supplier,0.82,7,6848323,0.33,1.11,1,689,0,1079683,0.15,0.93,1,725,0
E01960,E00771,co-investor,0.35,25,3470016,0.49,1.87,1,517,1,1079683,0.15,0.93,1,725,0
E00311,E00771,parent_company,0.86,49,7990267,0.27,0.81,0,741,0,1079683,0.15,0.93,1,725,0
E02851,E00586,co-investor,0.68,38,247134,0.54,1.75,3,510,0,5793677,0.54,1.46,0,610,0
E00115,E00586,parent_company,0.81,27,2516997,0.26,0.59,0,784,0,5793677,0.54,1.46,0,610,0
E00059,E00586,supplier,0.85,16,4986693,0.12,1.52,0,608,0,5793677,0.54,1.46,0,610,0
E00977,E02004,shared_director,0.16,35,5203288,0.42,1.31,1,580,0,5829295,0.43,1.73,1,587,0
E02399,E02004,parent_company,0.86,40,671380,0.91,1.69,1,510,1,5829295,0.43,1.73,1,587,0
E02409,E02004,co-investor,0.66,41,3888861,0.28,0.52,0,550,0,5829295,0.43,1.73,1,587,0
E00493,E02004,co-investor,0.77,21,4346238,0.24,1.12,0,849,0,5829295,0.43,1.73,1,587,0
E00026,E02004,supplier,0.97,19,350560,0.28,0.9,1,843,0,5829295,0.43,1.73,1,587,0
E00977,E00504,supplier,0.75,20,5203288,0.42,1.31,1,580,0,5905069,0.21,1.73,2,709,0
E02636,E01261,shared_director,0.58,29,5001000,0.39,1.37,0,808,0,6710920,0.8,0.63,3,521,1
E01824,E01261,co-investor,0.79,5,4718144,0.75,0.56,1,811,0,6710920,0.8,0.63,3,521,1
E01546,E01261,shared_director,0.81,19,4917661,0.21,0.91,5,678,0,6710920,0.8,0.63,3,521,1
E00068,E00140,supplier,0.73,39,4670928,0.75,1.79,2,501,0,6053874,0.82,1.88,2,805,0
E02434,E00140,co-investor,0.91,21,3739427,0.46,1.77,0,782,0,6053874,0.82,1.88,2,805,0
E01960,E00140,co-investor,0.33,29,3470016,0.49,1.87,1,517,1,6053874,0.82,1.88,2,805,0
E02234,E00140,co-investor,0.46,9,4139229,0.4,1.34,5,552,0,6053874,0.82,1.88,2,805,0
E00176,E01661,supplier,0.29,42,4199237,0.7,1.37,1,619,0,5022283,0.16,1.97,1,664,0
E00758,E01661,supplier,0.45,35,4366699,0.45,0.93,2,805,0,5022283,0.16,1.97,1,664,0
E00176,E02315,shared_director,0.5,41,4199237,0.7,1.37,1,619,0,5662683,0.48,0.55,1,847,0
E02734,E00290,supplier,0.68,21,4688868,0.87,1.33,3,803,0,6430014,0.6,0.83,2,617,0
E00758,E00290,shared_director,0.43,19,4366699,0.45,0.93,2,805,0,6430014,0.6,0.83,2,617,0
E00126,E00290,shared_director,0.9,20,4938083,0.37,1.49,5,515,0,6430014,0.6,0.83,2,617,0
E02311,E00290,parent_company,0.37,2,6390041,0.52,0.53,1,598,1,6430014,0.6,0.83,2,617,0
E01063,E00290,shared_director,0.48,21,4600942,0.74,0.77,0,698,0,6430014,0.6,0.83,2,617,0
E00514,E00290,parent_company,0.59,1,3698572,0.8,1.05,0,820,0,6430014,0.6,0.83,2,617,0
